,rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold,value-5,value-10,value-15,value-20,yregr_test,regrpreds,dist,classpreds,classpreds_proba,misclassified,classpreds-5,classpreds-10,classpreds-15,classpreds-20,timepreds,timepreds-5,timepreds-10,timepreds-15,timepreds-20,dist20,dist15,dist10,dist5
4770,3.0,2.0,124,-23.5361892,-46.6765972,1039360,1,25.58925094302229,0,987392.0,935424.0,883456.0,831488.0,1039360,1138975.2,99615.25,1,0.74688673,True,1,1,1,1,77.32004,78.112045,78.112045,47.338257,60.978233,-16.341805,-29.981781,0.79200745,0.79200745
4669,3.0,1.0,266,-23.5466753,-46.6546128,3005240,3,17.0,1,2854978.0,2704716.0,2554454.0,2404192.0,3005240,2468618.0,-536622.0,0,0.4334194,True,0,1,1,1,121.61415,133.84172,106.57366,95.47503,74.70328,-46.910873,-26.139122,-15.040489,12.22757
2381,2.0,1.0,127,-23.5751187,-46.6469887,1250990,1,91.0,1,1188440.5,1125891.0,1063341.5,1000792.0,1250990,1276782.1,25792.125,0,0.4485823,True,0,1,1,1,111.726654,103.35253,91.70248,82.80668,82.80668,-28.919975,-28.919975,-20.024178,-8.374123
5184,4.0,2.0,297,-23.6122597,-46.6830028,4130570,1,13.150870825126347,0,3924041.5,3717513.0,3510984.5,3304456.0,4130570,2947723.2,-1182846.75,1,0.59040177,True,1,1,1,1,116.86155,116.86155,139.2175,119.12379,114.871124,-1.9904251,2.2622375,22.35595,0.0
4026,3.0,3.0,210,-23.5275259,-46.6892542,1764700,1,6.188673649827333,0,1676465.0,1588230.0,1499995.0,1411760.0,1764700,2116375.0,351675.0,1,0.533301,True,1,1,1,1,93.497696,93.497696,85.35483,85.35483,85.35483,-8.142868,-8.142868,-8.142868,0.0
3588,2.0,1.0,70,-23.5630025,-46.6438593,871095,2,326.7365539272052,0,827540.25,783985.5,740430.75,696876.0,871095,733711.6,-137383.375,0,0.046664357,False,0,0,0,0,139.79492,129.67923,129.67923,118.56612,110.54935,-29.245575,-21.228806,-10.115692,-10.115692
2902,3.0,1.0,150,-23.5879285,-46.6433128,1376120,1,300.29196789839506,0,1307314.0,1238508.0,1169702.0,1100896.0,1376120,1909886.8,533766.75,0,0.13672866,False,0,0,0,0,86.82203,90.82119,94.331085,92.492775,69.83171,-16.990318,5.670746,7.509056,3.9991608
4897,3.0,3.0,180,-23.6229685,-46.62085820000001,1146050,2,62.0,1,1088747.5,1031445.0,974142.5,916840.0,1146050,1438144.2,292094.25,1,0.7514358,False,1,1,1,1,114.47388,108.96692,76.1917,60.624798,67.00222,-47.471657,-53.84908,-38.282173,-5.506958
2418,1.0,2.0,51,-23.6174935,-46.7354312,378637,2,5.0,1,359705.14999999997,340773.3,321841.45,302909.60000000003,378637,399450.3,20813.3125,1,0.9456621,False,1,1,1,1,64.82776,64.82776,45.217,49.18148,49.18148,-15.646278,-15.646278,-19.61076,0.0
495,2.0,1.0,95,-23.6028486,-46.6677736,1051370,1,96.79001958383598,0,998801.5,946233.0,893664.5,841096.0,1051370,1020569.75,-30800.25,1,0.6063257,True,1,1,1,1,124.83399,105.775955,105.775955,94.810356,81.95461,-42.87938,-30.023636,-19.058037,-19.058037
2992,2.0,1.0,100,-23.5907374,-46.6328,899084,3,194.0,1,854129.7999999999,809175.6,764221.4,719267.2000000001,899084,781349.0,-117735.0,0,0.32672134,True,0,0,0,0,125.56538,119.212616,116.56684,104.49625,104.49625,-21.06913,-21.06913,-8.998535,-6.3527603
663,3.0,3.0,250,-23.5323463,-46.6812422,2574190,1,244.0,1,2445480.5,2316771.0,2188061.5,2059352.0,2574190,2600652.5,26462.5,0,0.21528353,True,0,0,0,0,114.3649,114.3649,103.44359,103.44359,96.40854,-17.95636,-10.92131,-10.92131,0.0
651,4.0,8.0,461,-23.6279746,-46.7344189,3312150,1,83.0,1,3146542.5,2980935.0,2815327.5,2649720.0,3312150,3195099.0,-117051.0,1,0.55963415,False,1,1,1,1,127.56164,142.84833,109.41848,109.41848,109.41848,-18.143158,-18.143158,-18.143158,15.28669
6254,4.0,2.0,130,-23.5694923,-46.7096275,617595,2,56.0,1,586715.25,555835.5,524955.75,494076.0,617595,697670.8,80075.8125,1,0.863002,False,1,1,1,1,55.335033,44.92119,44.92119,29.722145,28.507183,-26.82785,-25.612888,-10.413845,-10.413845
8097,1.0,1.0,35,-23.6057769,-46.66788,433568,3,92.4643285248394,0,411889.6,390211.2,368532.8,346854.4,433568,499430.12,65862.125,0,0.48915195,False,1,1,1,1,93.11676,72.48062,69.902504,78.565735,68.90367,-24.213089,-14.551025,-23.214256,-20.636139
1326,3.0,1.0,135,-23.5349622,-46.66787410000001,1115040,3,98.0,1,1059288.0,1003536.0,947784.0,892032.0,1115040,1296222.2,181182.25,1,0.6944834,False,1,1,1,1,78.88304,76.89435,77.686356,77.686356,51.48118,-27.401863,-1.1966858,-1.1966858,-1.9886932
5453,2.0,2.0,133,-23.6179112,-46.7364976,1243070,2,101.0,1,1180916.5,1118763.0,1056609.5,994456.0,1243070,1023872.2,-219197.8125,0,0.29803646,True,0,1,1,1,122.50748,120.669174,122.54933,120.36058,120.36058,-2.1468964,-2.1468964,0.04185486,-1.8383026
923,3.0,2.0,150,-23.534594100000003,-46.6941244,1859570,3,116.99823176580412,0,1766591.5,1673613.0,1580634.5,1487656.0,1859570,1370942.9,-488627.125,0,0.23260848,False,0,0,0,1,164.5427,124.55585,121.367584,121.367584,121.367584,-43.17511,-43.17511,-43.17511,-39.986847
4264,4.0,2.0,309,-23.5408633,-46.6725034,2507510,1,23.42993533715218,0,2382134.5,2256759.0,2131383.5,2006008.0,2507510,2685166.0,177656.0,0,0.42935064,False,0,0,0,1,98.36775,87.44643,80.43582,80.43582,74.99044,-23.377312,-17.93193,-17.93193,-10.921326
3263,2.0,1.0,98,-23.5595961,-46.6652476,1042360,1,189.0,1,990242.0,938124.0,886006.0,833888.0,1042360,1228997.1,186637.125,0,0.2997567,True,0,0,0,0,85.371574,99.99587,99.99587,89.03027,76.17453,-9.197044,3.658699,14.624298,14.624298
2476,2.0,1.0,47,-23.633358,-46.7379012,370926,1,21.0,1,352379.7,333833.4,315287.1,296740.8,370926,428355.16,57429.15625,1,0.867617,False,1,1,1,1,58.967648,58.967648,39.35689,43.321373,43.321373,-15.646275,-15.646275,-19.610756,0.0
2317,3.0,3.0,171,-23.556137,-46.6044715,1149150,1,9.0,1,1091692.5,1034235.0,976777.5,919320.0,1149150,1142163.6,-6986.375,1,0.7131472,False,1,1,1,1,116.3412,110.834236,113.53402,55.458923,61.836346,-54.504856,-60.88228,-2.8071823,-5.5069656
1929,3.0,2.0,80,-23.5330142,-46.716878,843374,2,93.0,1,801205.2999999999,759036.6,716867.9,674699.2000000001,843374,797053.44,-46320.5625,0,0.33987883,True,0,0,1,1,115.721375,115.721375,129.80492,101.93284,64.404816,-51.31656,-13.788536,14.083542,0.0
5565,3.0,2.0,101,-23.5363068,-46.6766744,1005430,2,182.0,1,955158.5,904887.0,854615.5,804344.0,1005430,1028314.44,22884.4375,0,0.33372688,True,0,0,0,0,96.164764,96.164764,93.39292,78.846405,75.74857,-20.416191,-17.31836,-2.771843,0.0
1768,3.0,2.0,93,-23.603145,-46.616761,820021,3,24.0,1,779019.95,738018.9,697017.85,656016.8,820021,761663.75,-58357.25,0,0.4710773,True,1,1,1,1,105.218895,105.218895,90.47288,90.47288,91.01424,-14.2046585,-14.746017,-14.746017,0.0
3256,3.0,1.0,165,-23.6029859,-46.6709179,1624410,1,10.0,1,1543189.5,1461969.0,1380748.5,1299528.0,1624410,1507939.6,-116470.375,1,0.6887345,False,1,1,1,1,88.39616,80.95877,76.57,76.57,105.59684,17.200684,-11.826157,-11.826157,-7.4373856
6329,3.0,2.0,208,-23.5368843,-46.6573976,1742910,2,124.0,1,1655764.5,1568619.0,1481473.5,1394328.0,1742910,2016711.8,273801.75,1,0.5045336,False,0,1,1,1,124.26111,96.2664,96.2664,96.2664,84.67508,-39.58603,-27.994705,-27.994705,-27.994705
1815,2.0,1.0,130,-23.5658969,-46.65877329999999,1598580,3,12.360400099138179,0,1518651.0,1438722.0,1358793.0,1278864.0,1598580,1371114.2,-227465.75,1,0.56883925,True,1,1,1,1,131.44409,131.44409,127.05531,127.05531,103.3439,-28.10019,-4.3887787,-4.3887787,0.0
5040,4.0,2.0,300,-23.5384588,-46.6564173,2547240,1,128.1018665672797,0,2419878.0,2292516.0,2165154.0,2037792.0,2547240,3073298.5,526058.5,1,0.5067643,True,0,1,1,1,123.19384,86.07322,100.324036,100.324036,116.42469,-6.76915,-22.869804,-22.869804,-37.12062
6543,3.0,2.0,135,-23.5353011,-46.6862288,1378280,1,123.13583081777227,0,1309366.0,1240452.0,1171538.0,1102624.0,1378280,1456433.0,78153.0,1,0.5218412,True,1,1,1,1,112.38463,85.01094,95.312904,93.474594,74.74012,-37.64451,-18.910034,-17.071724,-27.373688
7171,3.0,3.0,200,-23.5909968,-46.7176391,2235480,3,307.68834843631964,0,2123706.0,2011932.0,1900158.0,1788384.0,2235480,2489917.8,254437.75,0,0.0799204,False,0,0,0,0,137.90656,137.90656,128.3645,130.40009,129.79582,-8.110733,-7.5064697,-9.542053,0.0
6575,4.0,5.0,266,-23.5943836,-46.6455825,3738360,1,290.24235528034353,0,3551442.0,3364524.0,3177606.0,2990688.0,3738360,3530576.2,-207783.75,0,0.08581427,False,0,0,0,0,145.08237,164.38321,154.16791,154.16791,129.96085,-15.121521,9.085541,9.085541,19.300842
1521,4.0,3.0,184,-23.583842,-46.6803109,2322940,1,177.11200223287472,0,2206793.0,2090646.0,1974499.0,1858352.0,2322940,2500896.0,177956.0,0,0.2576381,False,0,0,0,0,84.361534,84.361534,84.361534,97.9563,97.9563,13.594765,13.594765,0.0,0.0
4859,3.0,2.0,71,-23.6438322,-46.6022187,347399,2,25.0,1,330029.05,312659.10000000003,295289.14999999997,277919.2,347399,438418.16,91019.15625,1,0.5595353,False,1,1,1,1,43.94684,43.94684,43.94684,43.94684,43.94684,0.0,0.0,0.0,0.0
1442,3.0,2.0,92,-23.546349600000006,-46.56945379999999,647830,2,87.0,1,615438.5,583047.0,550655.5,518264.0,647830,685013.7,37183.6875,1,0.77614367,False,1,1,1,1,76.31585,76.31585,102.84441,93.67248,79.455894,3.1400452,17.356628,26.528564,0.0
5601,4.0,2.0,120,-23.5341397,-46.6918775,1236790,1,196.14752509595283,0,1174950.5,1113111.0,1051271.5,989432.0,1236790,1274809.1,38019.125,0,0.2788187,False,0,0,0,0,115.99405,107.61993,88.88545,77.32004,78.112045,-37.882004,-38.67401,-27.108597,-8.374123
1862,3.0,1.0,62,-23.5423554,-46.716605,527842,2,45.875593330272046,0,501449.89999999997,475057.8,448665.7,422273.60000000003,527842,551135.0,23293.0,1,0.67099524,True,1,1,1,1,84.52713,78.1267,78.1267,66.00338,66.00338,-18.52375,-18.52375,-6.400429,-6.400429
6536,3.0,2.0,108,-23.5849271,-46.64642960000001,1272520,3,38.37737436916225,0,1208894.0,1145268.0,1081642.0,1018016.0,1272520,1084158.0,-188362.0,0,0.40586856,False,0,0,1,1,105.64877,105.64877,105.64877,105.41937,105.41937,-0.22940063,-0.22940063,0.0,0.0
7826,4.0,4.0,190,-23.590885,-46.6259097,1688020,2,261.5008035787377,0,1603619.0,1519218.0,1434817.0,1350416.0,1688020,2455033.0,767013.0,0,0.21643525,False,0,0,0,0,115.72388,99.0966,99.0966,122.48722,83.64097,-32.08291,6.763344,-16.627274,-16.627274
5489,3.0,1.0,150,-23.5469301,-46.6549685,1680960,2,149.23634705500274,0,1596912.0,1512864.0,1428816.0,1344768.0,1680960,1439937.2,-241022.75,0,0.22724389,False,0,0,0,0,129.75122,121.62885,121.62885,105.648766,105.648766,-24.102455,-24.102455,-8.122368,-8.122368
2398,4.0,2.0,230,-23.5364437,-46.660643,2577470,3,307.3623254412409,0,2448596.5,2319723.0,2190849.5,2061976.0,2577470,2358802.5,-218667.5,0,0.09260524,False,0,0,0,0,151.4577,151.4577,126.75937,126.75937,126.75937,-24.698334,-24.698334,-24.698334,0.0
4117,4.0,3.0,158,-23.5319058,-46.7323597,1273140,1,29.0,1,1209483.0,1145826.0,1082169.0,1018512.0,1273140,1272835.8,-304.25,1,0.71746916,False,1,1,1,1,62.760517,60.922207,60.922207,51.49668,52.288685,-10.471832,-11.263836,-1.8383102,-1.8383102
3725,3.0,1.0,68,-23.5622437,-46.6872568,535836,2,99.0,1,509044.19999999995,482252.4,455460.6,428668.80000000005,535836,735556.6,199720.625,1,0.87391144,False,1,1,1,1,77.0128,70.612366,70.612366,66.00338,66.00338,-11.009422,-11.009422,-6.4004364,-6.4004364
4172,3.0,2.0,222,-23.5679767,-46.6564777,2231000,3,112.0,1,2119450.0,2007900.0,1896350.0,1784800.0,2231000,2711144.5,480144.5,1,0.6654695,False,1,1,1,1,132.77365,132.77365,120.77289,120.29635,114.54996,-18.223694,-12.477303,-12.000763,0.0
319,3.0,2.0,145,-23.5404593,-46.670267,1226630,1,54.0,1,1165298.5,1103967.0,1042635.5,981304.0,1226630,1353467.6,126837.625,1,0.829041,False,1,1,1,1,71.45719,71.45719,52.72271,50.734016,51.52602,-19.931171,-20.723175,-18.734482,0.0
686,4.0,4.0,208,-23.5942038,-46.6714261,2694960,3,266.631519354715,0,2560212.0,2425464.0,2290716.0,2155968.0,2694960,3417163.5,722203.5,0,0.198677,False,0,0,0,0,146.75821,141.68842,137.52518,122.95368,122.95368,-23.804527,-23.804527,-9.233032,-5.0697937
5559,3.0,2.0,82,-23.6078711,-46.6889766,1032360,3,35.7806969090501,0,980742.0,929124.0,877506.0,825888.0,1032360,1025457.1,-6902.875,0,0.48282537,False,1,1,1,1,128.341,128.341,112.90838,115.88291,94.32588,-34.01512,-12.458092,-15.432625,0.0
4796,3.0,3.0,324,-23.5592288,-46.6570364,2984290,2,152.3994621507757,0,2835075.5,2685861.0,2536646.5,2387432.0,2984290,3925733.0,941443.0,0,0.38400355,False,0,0,0,0,129.76886,129.76886,123.08013,114.61537,88.97948,-40.789383,-15.153488,-6.6887283,0.0
7688,2.0,1.0,57,-23.603725,-46.622499,528370,2,256.55928496311805,0,501951.5,475533.0,449114.5,422696.0,528370,565625.06,37255.0625,0,0.17831513,False,0,0,0,0,120.30013,105.86349,105.86349,82.82967,82.82967,-37.47046,-37.47046,-14.4366455,-14.4366455
1453,2.0,1.0,51,-23.6246544,-46.73944570000001,461924,1,238.5435687943904,0,438827.8,415731.60000000003,392635.39999999997,369539.2,461924,619911.06,157987.0625,0,0.3991518,False,0,0,0,0,74.56019,74.56019,42.767326,50.30442,58.967648,-15.592541,-24.255768,-31.792862,0.0
5459,4.0,2.0,160,-23.6004908,-46.7301036,883477,3,2.0,1,839303.1499999999,795129.3,750955.45,706781.6000000001,883477,1027162.56,143685.5625,1,0.9419575,False,1,1,1,1,45.879826,57.63231,57.63231,57.63231,57.63231,11.752483,11.752483,11.752483,11.752483
921,2.0,2.0,200,-23.6037662,-46.6666117,1553820,1,57.0,1,1476129.0,1398438.0,1320747.0,1243056.0,1553820,2272071.2,718251.25,1,0.7516881,False,1,1,1,1,99.50075,62.726784,51.13547,91.6104,69.799805,-29.700943,-7.8903503,-48.365276,-36.773964
2189,1.0,1.0,55,-23.5415923,-46.6515636,465527,1,82.0,1,442250.64999999997,418974.3,395697.95,372421.60000000003,465527,614851.8,149324.8125,1,0.68041474,False,1,1,1,1,95.5956,83.47229,61.840885,59.21652,67.87975,-27.715843,-36.379078,-33.75471,-12.123306
3313,2.0,1.0,70,-23.5758244,-46.6380785,805816,1,125.24777997881112,0,765525.2,725234.4,684943.6,644652.8,805816,610820.6,-194995.375,0,0.23582722,False,0,0,1,1,135.78087,146.4382,118.56612,99.90664,97.33838,-38.44249,-35.87423,-17.214752,10.657333
2109,3.0,2.0,136,-23.5630487,-46.6594335,1566690,3,201.0,1,1488355.5,1410021.0,1331686.5,1253352.0,1566690,1718962.1,152272.125,0,0.21917881,True,0,0,0,0,127.5175,123.12873,123.12873,159.72234,99.41732,-28.100182,32.204834,-4.388771,-4.388771
1544,4.0,5.0,312,-23.6067234,-46.6348697,2817960,1,28.0,1,2677062.0,2536164.0,2395266.0,2254368.0,2817960,3286212.0,468252.0,0,0.48177817,True,0,0,0,1,82.97856,82.97856,95.743324,100.88672,93.876114,10.8975525,17.908157,12.764763,0.0
7347,2.0,1.0,55,-23.6026026,-46.6459459,482698,1,37.0,1,458563.1,434428.2,410293.3,386158.4,482698,530844.2,48146.1875,1,0.77306247,False,1,1,1,1,79.58496,67.46164,67.46164,45.830246,51.869106,-27.715855,-33.754715,-12.123322,-12.123322
891,4.0,4.0,203,-23.5363044,-46.6596821,2359220,2,315.02747217620606,0,2241259.0,2123298.0,2005337.0,1887376.0,2359220,2798869.2,439649.25,0,0.22453296,False,0,0,0,0,107.05205,107.05205,107.05205,95.00315,80.86413,-26.18792,-12.048897,0.0,0.0
3080,3.0,2.0,104,-23.6081891,-46.6295603,1002850,3,19.0,1,952707.5,902565.0,852422.5,802280.0,1002850,855092.0,-147758.0,1,0.6855517,False,1,1,1,1,99.57461,99.57461,96.91083,90.55806,91.85824,-7.7163696,-9.016548,-2.6637802,0.0
3416,4.0,3.0,125,-23.6121845,-46.7330541,761557,3,11.0,1,723479.15,685401.3,647323.45,609245.6,761557,783189.25,21632.25,1,0.75474125,False,1,1,1,1,72.584946,72.584946,64.61162,70.28908,59.87523,-12.709717,-2.295868,-7.9733276,0.0
5942,2.0,2.0,130,-23.6089741,-46.6402172,950379,3,39.0,1,902860.0499999999,855341.1,807822.15,760303.2000000001,950379,996251.5,45872.5,1,0.7126032,False,1,1,1,1,84.520485,58.315315,66.30584,68.78608,68.78608,-15.7344055,-15.7344055,-18.214645,-26.20517
8083,3.0,1.0,95,-23.5407368,-46.6826945,918167,1,28.0,1,872258.6499999999,826350.3,780441.95,734533.6000000001,918167,800864.9,-117302.125,1,0.8316107,False,1,1,1,1,99.97748,84.87564,78.37266,78.37266,72.403694,-27.573784,-21.60482,-21.60482,-15.101837
3496,2.0,1.0,73,-23.5545647,-46.6789471,722725,1,135.0,1,686588.75,650452.5,614316.25,578180.0,722725,774140.25,51415.25,1,0.576667,False,1,1,1,1,94.48826,86.4715,84.17563,84.17563,79.04222,-15.446037,-10.31263,-10.31263,-8.016762
4584,2.0,1.0,80,-23.570961,-46.647827,690572,3,4.0,1,656043.4,621514.8,586986.2,552457.6,690572,709294.25,18722.25,1,0.9066263,False,1,1,1,1,96.34161,96.88297,96.88297,91.74958,82.20768,-14.133934,-4.5920334,0.54135895,0.54135895
4021,3.0,1.0,67,-23.528845800000006,-46.65378320000001,785044,3,31.048616290104913,0,745791.7999999999,706539.6,667287.4,628035.2000000001,785044,576130.8,-208913.1875,0,0.35080957,False,0,1,1,1,158.87506,147.76193,139.74516,112.288,101.20504,-57.67002,-46.58706,-19.129898,-11.113129
6044,3.0,1.0,77,-23.6150177,-46.64266660000001,724761,2,28.0,1,688522.95,652284.9,616046.85,579808.8,724761,595307.4,-129453.625,1,0.7404837,False,1,1,1,1,100.491714,92.47495,93.01631,93.01631,87.882904,-12.60881,-7.475403,-7.475403,-8.016762
1977,3.0,2.0,117,-23.6119927,-46.6818014,1221540,3,157.0,1,1160463.0,1099386.0,1038309.0,977232.0,1221540,1404824.5,183284.5,0,0.42806777,True,0,0,1,1,103.84158,103.84158,85.10711,87.22231,87.22231,-16.61927,-16.61927,-18.734474,0.0
6537,4.0,2.0,350,-23.5378734,-46.6589176,3350000,3,147.6684775115371,0,3182500.0,3015000.0,2847500.0,2680000.0,3350000,3701321.5,351321.5,0,0.15101202,False,0,0,0,0,146.17632,146.17632,174.71695,152.09753,125.68406,-20.492256,5.921219,28.540634,0.0
2229,3.0,2.0,83,-23.5635794,-46.6991836,803774,2,41.0,1,763585.2999999999,723396.6,683207.9,643019.2000000001,803774,1039366.6,235592.625,1,0.60374427,False,1,1,1,1,81.86828,73.223885,73.223885,63.40307,69.080536,-12.787743,-18.46521,-8.644394,-8.644394
4922,3.0,3.0,116,-23.617139,-46.6829163,1269450,2,320.6805606686472,0,1205977.5,1142505.0,1079032.5,1015560.0,1269450,1405980.9,136530.875,0,0.1670158,False,0,0,0,0,113.86122,105.48711,105.48711,84.56387,84.56387,-29.297348,-29.297348,-8.374115,-8.374115
8335,4.0,4.0,245,-23.6102138,-46.7084888,1415650,1,136.0,1,1344867.5,1274085.0,1203302.5,1132520.0,1415650,1964097.9,548447.875,1,0.73092455,False,1,1,1,1,71.00163,61.914818,58.881233,58.881233,58.881233,-12.120399,-12.120399,-12.120399,-9.086815
5585,4.0,3.0,350,-23.5365906,-46.6611112,3309530,1,34.0,1,3144053.5,2978577.0,2813100.5,2647624.0,3309530,3765886.5,456356.5,1,0.50880265,False,1,1,1,1,90.352806,76.53867,88.79215,101.992165,101.992165,11.6393585,11.6393585,-1.5606537,-13.814133
670,2.0,1.0,101,-23.6268047,-46.7304217,971769,2,11.0,1,923180.5499999999,874592.1,826003.65,777415.2000000001,971769,669496.5,-302272.5,1,0.7303569,False,1,1,1,1,122.39905,120.182526,92.15668,80.03409,80.03409,-42.36496,-42.36496,-30.24237,-2.2165222
3610,3.0,2.0,164,-23.5353193,-46.6872058,1637440,3,91.0,1,1555568.0,1473696.0,1391824.0,1309952.0,1637440,1530519.4,-106920.625,0,0.48969132,True,1,1,1,1,112.48103,112.48103,112.48103,112.48103,90.75012,-21.730911,0.0,0.0,0.0
744,2.0,1.0,65,-23.6353614,-46.640075,414677,3,132.0,1,393943.14999999997,373209.3,352475.45,331741.60000000003,414677,528939.06,114262.0625,1,0.78221613,False,1,1,1,1,55.083523,52.459156,61.122383,61.122383,58.29935,3.215828,6.0388603,6.0388603,-2.6243668
2883,1.0,1.0,46,-23.5401872,-46.7029841,339024,3,3.0,1,322072.8,305121.60000000003,288170.39999999997,271219.2,339024,361848.06,22824.0625,1,0.95121,False,1,1,1,1,58.508907,50.83552,50.83552,50.83552,50.83552,-7.6733856,-7.6733856,-7.6733856,-7.6733856
5052,4.0,3.0,257,-23.5612927,-46.66051210000001,3716360,1,126.82310232330916,0,3530542.0,3344724.0,3158906.0,2973088.0,3716360,2987130.0,-729230.0,0,0.2454082,False,0,0,0,0,166.76884,157.03476,142.5668,128.75267,118.3597,-48.40914,-38.016174,-24.202042,-9.734085
3851,2.0,3.0,196,-23.5935287,-46.710956,2982030,1,104.0,1,2832928.5,2683827.0,2534725.5,2385624.0,2982030,2456256.5,-525773.5,0,0.15710808,True,0,0,0,0,115.71167,128.91168,128.91168,115.33412,107.29156,-8.420113,-0.37754822,13.200012,13.200012
831,3.0,3.0,160,-23.556936,-46.5691793,932618,1,9.0,1,885987.1,839356.2000000001,792725.2999999999,746094.4,932618,1183188.2,250570.25,1,0.6863676,False,1,1,1,1,66.149414,33.943134,35.399612,35.399612,35.399612,-30.749802,-30.749802,-30.749802,-32.20628
1693,3.0,1.0,103,-23.543061,-46.686877,995486,3,164.0,1,945711.7,895937.4,846163.1,796388.8,995486,985572.8,-9913.1875,0,0.4164645,True,0,0,0,1,102.505806,102.505806,99.84203,93.489265,90.84349,-11.662315,-9.016541,-2.6637726,0.0
1662,5.0,6.0,360,-23.6366667,-46.73,3575640,3,5.2151557069161125,0,3396858.0,3218076.0,3039294.0,2860512.0,3575640,3154700.2,-420939.75,0,0.07569098,False,0,0,0,0,150.23575,150.23575,150.23575,178.7764,156.15698,5.921234,28.54065,0.0,0.0
1432,3.0,2.0,172,-23.5278661,-46.68598400000001,1589150,3,67.0,1,1509692.5,1430235.0,1350777.5,1271320.0,1589150,1742634.9,153484.875,1,0.6846807,False,1,1,1,1,112.48103,112.48103,112.48103,112.48103,73.77906,-38.701973,0.0,0.0,0.0
1674,4.0,3.0,160,-23.5756098,-46.6558938,1750190,3,110.92492845357508,0,1662680.5,1575171.0,1487661.5,1400152.0,1750190,2105594.8,355404.75,0,0.33176562,False,0,0,1,1,119.27751,100.06964,100.06964,95.68087,84.089554,-35.187958,-23.596642,-19.20787,-19.20787
5741,1.0,1.0,35,-23.5510696,-46.6901218,390622,2,239.37846916845245,0,371090.89999999997,351559.8,332028.7,312497.60000000003,390622,448128.44,57506.4375,1,0.6232875,True,1,1,1,1,84.10069,92.763916,92.763916,69.83621,56.6682,-27.432491,-14.264481,8.663223,8.663223
4769,4.0,5.0,344,-23.6219732,-46.6756984,4271260,1,307.3902865818374,0,4057697.0,3844134.0,3630571.0,3417008.0,4271260,3790840.2,-480419.75,0,0.04997812,False,0,0,0,0,131.44705,131.44705,131.44705,127.23694,127.23694,-4.2101135,-4.2101135,0.0,0.0
200,2.0,1.0,62,-23.6231593,-46.6250221,433166,2,77.0,1,411507.69999999995,389849.4,368191.1,346532.80000000005,433166,533062.56,99896.5625,1,0.7961565,False,1,1,1,1,82.82967,56.709812,54.085445,62.748672,62.748672,-20.081001,-20.081001,-28.744228,-26.119862
2856,4.0,4.0,386,-23.626672,-46.6681684,4932940,2,278.0916388654337,0,4686293.0,4439646.0,4192999.0,3946352.0,4932940,4227386.5,-705553.5,0,0.028725753,False,0,0,0,0,171.4321,171.4321,141.16028,157.8523,157.8523,-13.579803,-13.579803,-30.27182,0.0
